operation,eseName,repsCode,sedeName,municipalityCodigo,municipalityId,serviceName,bedTypeName,initial,current,projected
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,ATENCIÓN DEL PARTO,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,ENFERMERÍA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,FISIOTERAPIA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,GINECOBSTETRICIA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,MEDICINA FAMILIAR,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,MEDICINA GENERAL,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,MEDICINA INTERNA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,ODONTOLOGÍA GENERAL,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,OPTOMETRÍA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,PEDIATRÍA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,PSICOLOGÍA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,SERVICIO FARMACÉUTICO,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,URGENCIAS,,1,,
sedeService,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,25785,25785,VACUNACIÓN,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,2579900056,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,Adultos,,9,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,Pediátrica,,5,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,ATENCIÓN DEL PARTO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,ENFERMERÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,FISIOTERAPIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,GINECOBSTETRICIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,MEDICINA FAMILIAR,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,MEDICINA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,MEDICINA INTERNA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,ODONTOLOGÍA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,OPTOMETRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,PEDIATRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,PSICOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,SERVICIO FARMACÉUTICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,TERAPIA RESPIRATORIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,URGENCIAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,25799,25799,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,2581500027,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,Adultos,,13,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,Atención del Parto,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,Pediátrica,,6,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,DERMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,GASTROENTEROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,MEDICINA INTERNA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,OFTALMOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,OPTOMETRÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,PSICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,SERVICIO FARMACÉUTICO,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,TERAPIA RESPIRATORIA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,URGENCIAS,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,UROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,25815,25815,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,2586200054,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,Adultos,,6,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,Pediátrica,,2,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,MEDICINA INTERNA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,OPTOMETRÍA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,PSICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,SERVICIO FARMACÉUTICO,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,URGENCIAS,,1,,
sedeService,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,25862,25862,VACUNACIÓN,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,2584300026,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,Adultos,,42,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,Incubadora Básico Neonatal,,4,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,Pediátrica,,13,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,ANESTESIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,ATENCIÓN DEL PARTO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA GENERAL,,2,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA GINECOLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA MAXILOFACIAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA OFTALMOLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CIRUGÍA UROLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,CUIDADO BÁSICO NEONATAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,ENFERMERÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,FISIOTERAPIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,GINECOBSTETRICIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,25843,25843,MEDICINA FAMILIAR,,1,,
